HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Transported,Amount_Spent
Europa,False,S,TRA,37.0,False,True,4922.0
Europa,False,S,TRA,31.0,False,True,10174.0
Earth,False,P,TRA,23.0,False,False,708.0
Europa,True,S,CAN,28.0,False,True,0.0
Mars,False,P,TRA,23.0,False,False,3344.0
Earth,False,S,PSO,20.0,False,True,708.0
Europa,False,P,TRA,28.0,False,False,2836.0
Europa,False,P,CAN,40.0,False,True,18267.0
Europa,False,P,CAN,54.0,False,False,3600.0
Mars,True,P,TRA,18.0,False,True,0.0
Earth,False,S,CAN,27.0,False,True,1079.0
Europa,False,S,TRA,43.0,False,True,3598.0
Earth,True,P,PSO,25.0,False,True,0.0
Earth,False,P,TRA,13.0,False,False,803.0
Earth,False,P,PSO,15.0,False,True,878.0
Earth,True,S,CAN,37.0,False,True,0.0
Mars,True,P,CAN,32.0,False,True,0.0
Earth,False,S,TRA,19.0,False,False,857.0
Earth,False,P,TRA,21.0,False,False,1608.0
Europa,False,S,TRA,27.0,False,True,3703.0
Europa,False,S,CAN,39.0,False,False,5449.0
Earth,True,S,TRA,22.0,False,True,0.0
Europa,False,S,TRA,25.0,False,True,9841.0
Europa,False,S,CAN,34.0,False,True,3552.0
Mars,True,S,TRA,54.0,False,True,1074.0
Mars,False,S,TRA,42.0,False,False,955.0
Earth,False,S,PSO,36.0,False,False,737.0
Earth,False,S,PSO,43.0,False,True,623.0
Earth,False,P,PSO,23.0,False,True,604.0
Europa,False,S,TRA,57.0,False,True,0.0
Europa,False,S,TRA,54.0,False,True,0.0
Europa,False,S,TRA,51.0,False,True,17703.0
Mars,False,P,PSO,32.0,False,False,651.0
Europa,False,S,TRA,33.0,False,True,0.0
Mars,True,P,TRA,8.0,False,True,0.0
Mars,True,P,TRA,44.0,False,True,0.0
Mars,False,P,TRA,27.0,False,False,1225.0
Earth,False,P,TRA,48.0,False,True,786.0
Earth,False,S,CAN,13.0,False,False,771.0
Earth,True,P,TRA,5.0,False,False,0.0
Earth,False,P,TRA,18.0,False,False,788.0
Earth,False,P,TRA,23.0,False,False,918.0
Earth,False,S,TRA,23.0,False,False,810.0
Earth,True,P,PSO,35.0,False,True,0.0
Earth,False,P,TRA,25.0,False,False,884.0
Mars,False,S,TRA,32.0,False,False,1299.0
Mars,False,S,CAN,0.0,False,True,0.0
Mars,True,S,TRA,5.0,False,True,0.0
Earth,False,S,CAN,16.0,False,True,0.0
Earth,True,S,PSO,18.0,False,True,0.0
Earth,True,P,PSO,29.0,False,False,0.0
Earth,False,S,TRA,55.0,False,False,1469.0
Earth,False,S,TRA,41.0,False,False,773.0
Earth,False,P,TRA,38.0,False,False,708.0
Europa,True,S,TRA,27.0,False,True,0.0
Earth,True,S,TRA,55.0,False,True,0.0
Mars,True,P,TRA,75.0,False,True,0.0
Europa,False,S,TRA,50.0,False,True,1976.0
Earth,False,S,TRA,23.0,False,False,784.0
Earth,False,S,PSO,37.0,False,True,769.0
Earth,False,S,TRA,33.0,False,False,854.0
Mars,False,S,TRA,45.0,False,False,1309.0
Europa,True,P,CAN,47.0,False,True,0.0
Europa,True,S,TRA,13.0,False,True,0.0
Europa,False,S,TRA,29.0,False,True,7793.0
Mars,False,S,TRA,19.0,False,False,3644.0
Mars,True,S,TRA,30.0,False,True,0.0
Europa,False,S,CAN,39.0,False,False,3874.0
Europa,False,S,TRA,31.0,False,False,3163.0
Europa,False,S,CAN,29.0,False,True,12626.0
Mars,False,S,TRA,16.0,False,False,1172.0
Earth,False,S,PSO,18.0,False,True,1515.0
Earth,False,P,CAN,38.0,False,False,1435.0
Earth,True,P,TRA,50.0,False,False,0.0
Earth,True,P,PSO,21.0,False,False,0.0
Earth,True,P,PSO,22.0,False,True,0.0
Earth,True,S,TRA,20.0,False,True,0.0
Mars,False,P,TRA,36.0,False,False,1192.0
Earth,False,P,TRA,23.0,False,True,708.0
Europa,True,P,CAN,31.0,True,True,0.0
Europa,True,P,TRA,39.0,False,True,0.0
Europa,False,P,CAN,50.0,False,True,4826.0
Earth,False,S,TRA,40.0,False,False,990.0
Earth,False,P,TRA,28.0,False,False,645.0
Europa,False,S,TRA,38.0,False,False,4429.0
Europa,False,S,TRA,37.0,False,False,10750.0
Europa,True,S,CAN,59.0,False,True,0.0
Europa,False,S,CAN,41.0,False,True,6478.0
Europa,False,S,TRA,33.0,False,True,3552.0
Earth,True,P,TRA,54.0,False,True,0.0
Earth,False,P,TRA,40.0,False,True,2414.0
Mars,False,S,TRA,43.0,False,True,1057.0
Europa,True,P,CAN,26.0,False,True,0.0
Europa,False,P,CAN,65.0,False,True,3552.0
Europa,True,P,CAN,22.0,False,True,0.0
Europa,False,P,TRA,28.0,False,False,6921.0
Earth,True,P,TRA,35.0,False,True,0.0
Earth,True,S,TRA,30.0,False,True,0.0
Europa,False,P,TRA,28.0,False,False,3001.0
Earth,False,P,TRA,23.0,False,True,708.0
Earth,False,P,TRA,24.0,False,True,755.0
Earth,True,P,PSO,16.0,False,True,708.0
Mars,True,S,TRA,18.0,False,True,0.0
Earth,False,P,TRA,20.0,False,False,803.0
Europa,True,P,TRA,29.0,False,True,0.0
Europa,True,P,TRA,29.0,False,True,0.0
Earth,False,S,TRA,21.0,False,False,0.0
Europa,True,S,TRA,2.0,False,False,0.0
Europa,False,S,TRA,43.0,False,False,3173.0
Europa,False,S,TRA,28.0,False,False,6444.0
Europa,False,P,CAN,31.0,True,False,4653.0
Earth,False,P,TRA,23.0,False,True,756.0
Europa,True,P,TRA,26.0,False,True,0.0
Europa,False,P,CAN,43.0,False,False,5094.0
Earth,False,S,TRA,28.0,False,False,1554.0
Earth,False,P,PSO,24.0,False,False,1780.0
Earth,False,P,TRA,27.0,False,False,748.0
Mars,False,S,CAN,13.0,False,False,2924.0
Mars,False,S,TRA,27.0,False,False,1021.0
Earth,True,S,TRA,2.0,False,True,708.0
Earth,True,S,TRA,24.0,False,True,0.0
Earth,True,S,TRA,2.0,False,True,708.0
Europa,False,S,TRA,50.0,True,False,2768.0
Europa,True,S,CAN,27.0,False,True,0.0
Earth,False,P,TRA,26.0,False,False,1457.0
Earth,False,S,CAN,31.0,False,False,708.0
Mars,False,P,TRA,28.0,False,False,1074.0
Earth,False,S,CAN,4.0,False,False,0.0
Earth,False,S,TRA,9.0,False,True,0.0
Earth,False,S,TRA,0.0,False,True,0.0
Earth,True,S,TRA,35.0,False,False,0.0
Earth,True,S,TRA,3.0,False,True,0.0
Mars,False,P,TRA,25.0,False,False,2384.0
Mars,False,P,TRA,63.0,False,False,3149.0
Mars,True,P,TRA,34.0,False,True,0.0
Mars,False,P,TRA,35.0,False,False,3701.0
Earth,True,S,TRA,26.0,False,True,0.0
Earth,False,P,TRA,39.0,False,False,854.0
Europa,False,S,CAN,34.0,False,False,2032.0
Europa,False,P,TRA,36.0,False,False,3855.0
Earth,True,P,TRA,46.0,False,True,0.0
Earth,False,S,TRA,26.0,False,True,1409.0
Mars,True,S,TRA,28.0,False,True,0.0
Earth,False,P,CAN,20.0,False,True,3154.0
Earth,True,P,TRA,35.0,False,False,0.0
Earth,False,S,CAN,11.0,False,False,0.0
Earth,True,S,PSO,14.0,False,False,0.0
Earth,True,S,PSO,4.0,False,True,0.0
Earth,False,S,TRA,11.0,False,False,708.0
Earth,True,S,TRA,31.0,False,True,0.0
Earth,False,S,TRA,15.0,False,True,893.0
Earth,False,S,TRA,39.0,False,False,907.0
Earth,False,S,TRA,7.0,False,False,0.0
Earth,False,S,TRA,24.0,False,False,716.0
Earth,True,S,TRA,22.0,False,True,0.0
Mars,True,P,TRA,26.0,False,False,0.0
Europa,False,S,CAN,53.0,False,True,3328.0
Europa,False,S,TRA,40.0,False,False,3552.0
Mars,False,S,TRA,19.0,False,False,1049.0
Mars,False,P,CAN,54.0,False,False,1320.0
Mars,False,P,TRA,21.0,False,False,1298.0
Mars,False,P,TRA,25.0,False,False,1348.0
Mars,False,S,TRA,48.0,False,True,1014.0
Mars,False,S,PSO,41.0,False,True,1074.0
Mars,False,S,TRA,13.0,False,True,3273.0
Europa,False,S,TRA,57.0,False,True,0.0
Europa,True,S,TRA,25.0,False,True,0.0
Europa,True,S,CAN,48.0,False,True,0.0
Mars,False,S,TRA,34.0,False,False,1299.0
Earth,True,S,TRA,16.0,False,True,0.0
Earth,False,P,TRA,0.0,False,False,0.0
Earth,False,P,CAN,15.0,False,True,3930.0
Earth,False,S,CAN,37.0,False,False,930.0
Earth,False,S,TRA,37.0,False,False,1995.0
Earth,False,P,TRA,49.0,False,False,1816.0
Earth,False,P,TRA,18.0,False,False,748.0
Earth,False,S,TRA,25.0,False,True,903.0
Earth,False,P,PSO,26.0,False,True,2166.0
Earth,False,S,CAN,43.0,False,False,833.0
Earth,False,P,TRA,20.0,False,False,691.0
Europa,True,P,TRA,54.0,False,True,0.0
Earth,True,S,TRA,30.0,False,True,0.0
Europa,True,P,TRA,37.0,False,True,0.0
Earth,False,S,CAN,30.0,False,True,655.0
Earth,False,P,TRA,20.0,False,False,724.0
Earth,False,P,TRA,20.0,False,False,909.0
Earth,False,S,TRA,24.0,False,False,2151.0
Earth,False,P,TRA,44.0,False,False,869.0
Earth,False,S,CAN,0.0,False,True,0.0
Earth,True,S,TRA,15.0,False,True,0.0
Europa,True,P,TRA,19.0,False,True,0.0
Europa,True,P,CAN,20.0,False,True,0.0
Mars,False,P,PSO,20.0,True,False,1850.0
Earth,True,P,TRA,34.0,False,True,0.0
Earth,False,P,PSO,17.0,False,True,0.0
Earth,False,S,TRA,20.0,False,True,828.0
Earth,False,S,TRA,42.0,False,False,1619.0
Earth,False,S,TRA,28.0,False,True,708.0
Mars,False,P,TRA,43.0,False,True,2504.0
Europa,False,P,PSO,55.0,True,False,5733.0
Earth,False,S,TRA,21.0,False,False,808.0
Earth,False,P,TRA,17.0,False,False,986.0
Europa,False,S,CAN,54.0,False,False,18596.0
Earth,False,S,TRA,25.0,False,True,708.0
Earth,False,S,TRA,26.0,False,True,908.0
Europa,False,S,CAN,45.0,False,False,6631.0
Europa,True,S,TRA,31.0,False,True,0.0
Europa,True,S,CAN,19.0,False,True,0.0
Earth,False,P,TRA,30.0,False,False,708.0
Earth,False,P,TRA,24.0,False,False,704.0
Earth,False,P,TRA,26.0,False,False,933.0
Mars,False,P,TRA,42.0,False,False,5963.0
Europa,True,P,CAN,29.0,False,True,0.0
Europa,False,P,CAN,37.0,False,False,6429.0
Europa,True,S,TRA,64.0,False,True,3552.0
Earth,True,S,TRA,24.0,False,True,0.0
Earth,False,S,CAN,23.0,False,False,809.0
Earth,False,S,TRA,22.0,False,True,758.0
Mars,False,S,TRA,23.0,False,False,1861.0
Earth,False,P,TRA,21.0,False,False,796.0
Earth,False,P,TRA,37.0,False,False,1553.0
Mars,False,S,TRA,17.0,False,True,2429.0
Mars,True,S,TRA,35.0,False,True,0.0
Europa,False,S,TRA,33.0,False,True,5755.0
Europa,False,S,CAN,37.0,False,True,2617.0
Europa,False,S,CAN,32.0,False,False,7570.0
Mars,False,P,CAN,31.0,False,False,1074.0
Europa,False,P,TRA,29.0,False,False,10554.0
Europa,True,P,CAN,34.0,False,True,0.0
Mars,False,S,TRA,9.0,False,True,0.0
Mars,True,S,TRA,25.0,False,True,0.0
Mars,True,S,TRA,29.0,False,True,0.0
Mars,True,S,TRA,1.0,False,True,0.0
Earth,False,S,TRA,30.0,False,True,808.0
Europa,False,P,TRA,64.0,False,False,5629.0
Europa,False,P,TRA,31.0,False,False,27848.0
Europa,False,P,TRA,27.0,False,True,3200.0
Europa,False,P,TRA,29.0,False,False,15991.0
Europa,True,P,TRA,25.0,False,True,0.0
Earth,True,S,TRA,28.0,False,True,0.0
Earth,True,P,TRA,32.0,False,True,0.0
Earth,False,P,CAN,36.0,False,False,727.0
Europa,False,S,CAN,26.0,False,True,3888.0
Europa,False,S,TRA,36.0,False,False,18537.0
Earth,False,S,TRA,37.0,False,False,1792.0
Earth,False,P,TRA,45.0,False,False,774.0
Europa,False,S,TRA,22.0,False,False,3801.0
Europa,False,S,CAN,24.0,False,False,9570.0
Earth,False,P,PSO,23.0,False,False,774.0
Earth,False,S,CAN,31.0,False,True,1051.0
Europa,False,S,TRA,37.0,False,False,7565.0
Earth,False,P,TRA,28.0,False,False,1019.0
Earth,True,S,TRA,23.0,False,True,0.0
Earth,False,S,CAN,14.0,False,True,770.0
Europa,True,P,TRA,40.0,False,True,0.0
Mars,False,S,TRA,42.0,False,True,2599.0
Earth,False,S,TRA,53.0,False,False,1442.0
Earth,True,S,TRA,46.0,False,False,0.0
Mars,False,P,TRA,28.0,False,True,2082.0
Earth,True,P,CAN,25.0,False,True,0.0
Europa,False,P,PSO,34.0,True,True,3552.0
Mars,False,S,TRA,58.0,False,False,1348.0
Europa,False,S,TRA,31.0,False,True,2522.0
Europa,True,S,CAN,24.0,False,True,0.0
Europa,False,P,TRA,52.0,False,True,3455.0
Europa,True,S,CAN,25.0,False,True,0.0
Europa,True,S,TRA,17.0,False,True,0.0
Earth,False,S,TRA,27.0,False,False,3581.0
Europa,True,S,CAN,29.0,False,True,0.0
Europa,False,S,TRA,45.0,False,True,8573.0
Earth,False,S,PSO,28.0,False,True,692.0
Europa,True,P,CAN,25.0,False,True,3552.0
Europa,True,S,TRA,57.0,False,True,0.0
Europa,True,S,TRA,68.0,False,True,0.0
Europa,False,S,CAN,26.0,False,False,11426.0
Europa,False,S,TRA,52.0,False,False,4314.0
Europa,False,S,TRA,36.0,False,False,5843.0
Earth,False,P,PSO,41.0,False,False,753.0
Earth,False,S,TRA,14.0,False,False,906.0
Earth,True,P,PSO,16.0,False,True,0.0
Mars,False,P,TRA,24.0,False,False,1074.0
Europa,False,P,TRA,62.0,True,True,3375.0
Earth,False,S,CAN,26.0,False,True,810.0
Earth,False,S,TRA,45.0,False,False,871.0
Europa,False,S,TRA,41.0,False,False,4442.0
Earth,False,P,TRA,36.0,False,True,708.0
Earth,False,S,CAN,13.0,False,True,3096.0
Europa,False,S,TRA,48.0,False,True,9636.0
Europa,True,S,TRA,29.0,False,True,0.0
Earth,False,S,PSO,22.0,False,True,670.0
Earth,False,S,TRA,39.0,False,True,640.0
Earth,False,P,TRA,45.0,False,False,1625.0
Earth,False,S,TRA,42.0,False,False,1778.0
Europa,False,S,TRA,33.0,False,True,8346.0
Earth,False,P,TRA,27.0,False,True,997.0
Earth,False,S,TRA,47.0,False,False,788.0
Europa,True,P,TRA,20.0,False,True,0.0
Europa,True,P,CAN,32.0,False,True,0.0
Earth,True,P,TRA,54.0,False,True,0.0
Earth,False,S,TRA,23.0,False,False,708.0
Earth,False,S,TRA,9.0,False,False,0.0
Earth,False,P,TRA,17.0,False,False,849.0
Europa,False,S,TRA,26.0,False,False,4152.0
Europa,False,S,TRA,38.0,False,False,7396.0
Earth,False,S,TRA,24.0,False,False,703.0
Earth,False,P,TRA,30.0,False,True,2525.0
Earth,True,P,CAN,2.0,False,False,0.0
Earth,True,P,TRA,4.0,False,True,0.0
Earth,True,P,TRA,9.0,False,False,0.0
Earth,False,P,TRA,30.0,False,False,3437.0
Earth,True,P,TRA,5.0,False,False,708.0
Earth,False,P,TRA,2.0,False,False,0.0
Europa,False,P,TRA,32.0,False,False,7833.0
Europa,True,P,TRA,53.0,False,True,0.0
Europa,False,P,TRA,46.0,False,True,4169.0
Earth,True,S,TRA,2.0,False,True,0.0
Earth,True,S,TRA,1.0,False,True,0.0
Earth,True,S,TRA,11.0,False,True,0.0
Earth,False,S,CAN,3.0,False,True,0.0
Earth,True,S,TRA,33.0,False,True,0.0
Earth,True,S,CAN,3.0,False,True,0.0
Earth,False,S,TRA,38.0,False,False,994.0
Earth,True,P,PSO,21.0,False,False,0.0
Earth,True,P,TRA,41.0,False,True,0.0
Europa,True,S,CAN,64.0,False,True,0.0
Europa,True,S,CAN,27.0,True,True,0.0
Earth,True,P,CAN,41.0,False,False,708.0
Earth,False,P,TRA,19.0,False,False,708.0
Earth,False,P,TRA,42.0,False,True,1804.0
Europa,False,P,CAN,30.0,False,False,5882.0
Earth,False,P,TRA,38.0,False,False,870.0
Europa,False,S,TRA,63.0,False,True,7670.0
Mars,False,P,TRA,17.0,False,False,1074.0
Mars,True,P,TRA,2.0,False,True,0.0
Mars,False,P,TRA,19.0,False,True,0.0
Mars,False,P,TRA,37.0,False,False,1182.0
Mars,False,S,TRA,50.0,False,True,1128.0
Earth,False,S,TRA,38.0,False,True,787.0
Europa,False,S,TRA,28.0,True,True,4889.0
Europa,True,P,TRA,35.0,False,True,0.0
Europa,False,P,TRA,27.0,False,False,15815.0
Earth,False,S,TRA,15.0,False,False,756.0
Europa,False,S,TRA,29.0,True,False,6659.0
Europa,True,S,CAN,65.0,False,True,0.0
Earth,False,S,CAN,27.0,False,True,701.0
Mars,False,S,TRA,0.0,False,True,0.0
Mars,False,S,TRA,21.0,False,False,3149.0
Mars,True,S,TRA,19.0,False,True,0.0
Mars,True,S,TRA,39.0,False,True,0.0
Earth,False,P,CAN,60.0,False,False,708.0
Europa,False,P,CAN,30.0,False,False,6131.0
Earth,True,P,TRA,30.0,False,False,0.0
Earth,True,P,TRA,40.0,False,True,0.0
Mars,False,S,TRA,26.0,False,False,1047.0
Earth,False,P,CAN,38.0,False,False,2717.0
Mars,False,P,TRA,22.0,False,True,2599.0
Mars,False,P,TRA,34.0,False,False,2115.0
Mars,False,P,TRA,65.0,False,False,1504.0
Earth,True,P,PSO,61.0,False,True,0.0
Earth,False,S,TRA,20.0,False,False,1244.0
Earth,True,P,TRA,24.0,False,False,0.0
Earth,True,P,TRA,16.0,False,False,0.0
Mars,True,S,TRA,35.0,False,True,1074.0
Earth,False,S,TRA,21.0,False,True,864.0
Earth,True,S,TRA,23.0,False,True,0.0
Earth,False,S,CAN,17.0,False,True,764.0
Earth,False,S,PSO,24.0,False,False,1068.0
Earth,False,P,CAN,27.0,False,False,889.0
Europa,False,S,TRA,26.0,False,True,3552.0
Europa,False,S,CAN,26.0,False,True,5416.0
Europa,False,S,TRA,20.0,False,True,3904.0
Europa,True,S,TRA,28.0,False,True,0.0
Europa,False,S,TRA,37.0,False,True,2252.0
Mars,False,S,TRA,23.0,False,False,1289.0
Mars,True,S,TRA,49.0,False,True,1074.0
Europa,False,P,TRA,50.0,False,False,7556.0
Europa,True,P,TRA,4.0,False,True,3552.0
Europa,True,P,TRA,32.0,False,True,0.0
Europa,False,P,TRA,44.0,False,True,0.0
Earth,False,P,TRA,20.0,False,True,5648.0
Mars,False,S,TRA,30.0,False,False,1573.0
Mars,False,S,TRA,29.0,False,False,7347.0
Earth,False,S,TRA,22.0,False,True,926.0
Mars,True,P,TRA,35.0,False,True,0.0
Mars,False,P,CAN,0.0,False,True,0.0
Mars,False,P,TRA,6.0,False,True,0.0
Europa,False,S,TRA,38.0,False,True,4819.0
Europa,False,P,TRA,34.0,False,True,2124.0
Europa,True,P,CAN,34.0,False,True,0.0
Earth,False,S,TRA,26.0,False,False,627.0
Mars,False,S,TRA,53.0,False,False,765.0
Europa,False,S,TRA,28.0,False,False,2174.0
Europa,False,S,TRA,31.0,False,False,3765.0
Mars,False,P,PSO,56.0,False,False,1760.0
Mars,False,S,TRA,36.0,False,False,1074.0
Earth,False,S,CAN,30.0,False,False,791.0
Mars,True,P,TRA,32.0,False,True,0.0
Europa,True,S,CAN,44.0,False,True,0.0
Europa,True,S,CAN,54.0,False,True,3552.0
Earth,False,S,TRA,24.0,False,False,2524.0
Earth,False,P,TRA,44.0,False,False,871.0
Earth,False,S,TRA,25.0,False,False,719.0
Mars,True,P,TRA,35.0,False,True,0.0
Mars,False,P,TRA,29.0,False,True,1191.0
Earth,False,S,TRA,22.0,False,True,846.0
Earth,True,S,TRA,22.0,False,True,0.0
Earth,False,S,CAN,22.0,False,True,593.0
Earth,True,S,PSO,18.0,False,True,0.0
Earth,False,P,CAN,22.0,False,False,629.0
Earth,False,S,TRA,52.0,False,True,1714.0
Mars,True,P,TRA,0.0,False,True,0.0
Mars,True,P,TRA,1.0,False,True,0.0
Mars,False,P,TRA,34.0,False,False,2132.0
Mars,True,P,TRA,6.0,False,True,0.0
Earth,False,S,TRA,22.0,False,True,784.0
Earth,True,S,TRA,31.0,False,True,0.0
Europa,False,S,TRA,31.0,False,False,2083.0
Mars,False,S,TRA,20.0,False,False,1014.0
Mars,True,S,TRA,25.0,False,True,0.0
Europa,True,P,CAN,23.0,False,True,0.0
Europa,False,S,TRA,53.0,False,False,18934.0
Europa,False,S,CAN,32.0,False,False,4338.0
Europa,True,S,CAN,27.0,False,True,3552.0
Europa,False,S,CAN,48.0,False,False,12158.0
Europa,False,P,TRA,37.0,False,True,12902.0
Mars,True,S,TRA,21.0,False,True,0.0
Europa,True,P,CAN,29.0,False,True,0.0
Europa,True,P,TRA,46.0,True,True,0.0
Earth,False,S,TRA,19.0,False,False,708.0
Earth,False,S,TRA,22.0,False,False,778.0
Europa,False,S,TRA,54.0,True,False,4519.0
Earth,False,S,TRA,43.0,False,True,1706.0
Earth,True,S,TRA,18.0,False,True,0.0
Europa,False,S,CAN,36.0,False,False,4888.0
Europa,False,S,TRA,20.0,False,True,5075.0
Earth,False,P,TRA,63.0,False,False,703.0
Earth,False,S,TRA,50.0,False,True,902.0
Mars,False,P,TRA,13.0,False,True,1586.0
Mars,True,S,TRA,43.0,False,True,0.0
Earth,True,S,PSO,16.0,False,True,0.0
Mars,True,P,TRA,31.0,False,True,0.0
Mars,True,P,TRA,0.0,False,True,1074.0
Mars,True,P,TRA,10.0,False,True,1074.0
Earth,True,P,TRA,10.0,False,False,708.0
Earth,False,P,TRA,55.0,False,False,1046.0
Earth,False,S,TRA,18.0,False,True,1362.0
Earth,False,S,TRA,7.0,False,True,708.0
Earth,True,S,TRA,1.0,False,True,708.0
Earth,False,P,TRA,44.0,False,False,887.0
Mars,False,P,TRA,27.0,False,False,1074.0
Earth,False,P,PSO,20.0,False,False,806.0
Europa,False,S,CAN,49.0,False,True,7862.0
Earth,True,S,CAN,22.0,False,True,0.0
Earth,False,S,CAN,21.0,False,True,603.0
Mars,False,P,TRA,26.0,False,False,1157.0
Mars,False,S,TRA,65.0,False,True,1056.0
Mars,True,P,TRA,20.0,False,True,0.0
Mars,True,P,CAN,0.0,False,True,0.0
Mars,True,P,TRA,16.0,False,True,0.0
Earth,True,P,TRA,22.0,False,True,0.0
Mars,False,P,TRA,0.0,False,True,0.0
Earth,False,P,TRA,21.0,False,False,708.0
Earth,True,S,PSO,30.0,False,True,0.0
Earth,False,P,CAN,14.0,False,True,919.0
Mars,False,P,TRA,45.0,False,False,1074.0
Earth,False,P,TRA,22.0,False,False,804.0
Mars,True,P,TRA,21.0,False,True,0.0
Earth,False,P,TRA,37.0,False,False,983.0
Mars,True,P,TRA,29.0,False,True,1074.0
Mars,False,S,TRA,29.0,True,True,1074.0
Earth,False,S,TRA,21.0,False,True,820.0
Earth,False,S,TRA,52.0,False,False,717.0
Earth,True,S,TRA,36.0,False,True,708.0
Europa,True,S,CAN,59.0,False,True,0.0
Europa,False,S,TRA,21.0,False,False,3606.0
Europa,False,S,TRA,25.0,False,False,16843.0
Mars,False,S,TRA,23.0,False,False,2578.0
Europa,True,P,CAN,36.0,False,True,0.0
Earth,False,S,TRA,38.0,False,False,788.0
Earth,True,S,TRA,0.0,False,True,708.0
Earth,False,S,TRA,19.0,False,True,803.0
Earth,False,P,TRA,30.0,False,True,801.0
Earth,False,S,TRA,23.0,False,True,887.0
Earth,False,S,TRA,55.0,False,True,446.0
Earth,False,S,PSO,44.0,False,True,636.0
Europa,False,P,TRA,30.0,False,False,4922.0
Earth,False,S,TRA,39.0,False,True,777.0
Earth,False,P,CAN,19.0,False,False,708.0
Earth,False,P,TRA,24.0,False,False,888.0
Europa,False,S,TRA,37.0,False,False,3552.0
Earth,False,P,CAN,24.0,False,False,755.0
Earth,False,S,TRA,17.0,False,True,2019.0
Earth,False,P,TRA,17.0,False,True,788.0
Earth,False,P,CAN,14.0,False,False,708.0
Earth,False,P,PSO,13.0,False,False,611.0
Europa,False,S,CAN,35.0,False,True,5015.0
Mars,False,S,TRA,32.0,False,True,1309.0
Mars,True,S,TRA,18.0,False,True,0.0
Earth,False,S,TRA,21.0,False,True,647.0
Mars,False,S,TRA,25.0,False,False,1227.0
Mars,False,S,TRA,36.0,False,False,1910.0
Earth,False,P,TRA,20.0,False,False,888.0
Earth,False,P,CAN,22.0,False,False,1434.0
Mars,True,S,TRA,27.0,False,True,0.0
Europa,False,S,TRA,29.0,False,False,3897.0
Earth,True,P,TRA,38.0,False,True,0.0
Mars,True,S,TRA,23.0,False,False,0.0
Mars,False,S,TRA,21.0,False,True,1289.0
Earth,False,S,TRA,18.0,False,False,708.0
Earth,False,P,TRA,20.0,False,True,1527.0
Europa,True,S,TRA,28.0,False,True,0.0
Earth,False,S,PSO,57.0,False,False,767.0
Earth,False,S,CAN,10.0,False,True,0.0
Earth,False,S,TRA,23.0,False,True,708.0
Europa,True,S,TRA,22.0,False,True,0.0
Europa,True,S,CAN,24.0,False,True,0.0
Earth,False,S,TRA,52.0,False,False,708.0
Earth,True,S,CAN,31.0,False,True,0.0
Earth,True,P,CAN,15.0,False,True,0.0
Earth,False,P,TRA,40.0,False,False,708.0
Earth,False,P,TRA,18.0,False,False,2152.0
Earth,False,S,TRA,28.0,False,True,891.0
Earth,True,S,TRA,40.0,False,True,0.0
Earth,False,S,PSO,32.0,False,True,706.0
Earth,False,P,PSO,35.0,False,False,684.0
Earth,False,P,TRA,52.0,False,False,848.0
Earth,False,P,TRA,34.0,False,False,996.0
Earth,True,P,TRA,46.0,False,False,0.0
Earth,False,P,CAN,23.0,False,False,2266.0
Earth,False,S,TRA,44.0,False,False,790.0
Earth,False,P,CAN,59.0,False,False,600.0
Europa,False,P,TRA,42.0,False,False,4732.0
Earth,False,P,TRA,18.0,False,False,702.0
Mars,False,P,TRA,29.0,False,False,3370.0
Mars,True,P,TRA,15.0,False,True,0.0
Mars,False,P,TRA,19.0,False,True,1333.0
Earth,True,P,PSO,49.0,False,False,0.0
Mars,True,P,TRA,19.0,False,True,0.0
Europa,False,S,CAN,36.0,True,True,11737.0
Earth,True,P,CAN,59.0,False,True,0.0
Earth,True,S,CAN,24.0,False,True,0.0
Mars,True,S,TRA,4.0,False,True,0.0
Mars,True,S,TRA,20.0,False,True,0.0
Mars,False,S,TRA,24.0,False,True,1041.0
Mars,False,P,CAN,31.0,False,False,1472.0
Mars,False,S,TRA,23.0,False,True,5915.0
Mars,False,S,TRA,3.0,False,True,0.0
Mars,True,S,TRA,22.0,False,True,0.0
Mars,False,S,TRA,20.0,False,True,0.0
Mars,False,S,TRA,0.0,False,True,0.0
Mars,True,P,CAN,13.0,False,True,0.0
Europa,True,P,TRA,47.0,False,True,0.0
Europa,False,P,TRA,51.0,False,True,3677.0
Mars,False,P,TRA,22.0,False,True,867.0
Mars,True,P,CAN,3.0,False,True,0.0
Mars,False,S,TRA,4.0,False,True,0.0
Earth,False,S,TRA,16.0,False,False,2093.0
Mars,False,S,TRA,24.0,False,False,2204.0
Mars,True,S,TRA,1.0,False,True,0.0
Earth,False,P,TRA,31.0,False,False,1456.0
Earth,False,S,TRA,34.0,False,False,1708.0
Earth,False,S,CAN,20.0,False,True,847.0
Earth,False,P,TRA,19.0,False,True,2077.0
Earth,True,S,TRA,19.0,False,True,0.0
Mars,False,P,TRA,35.0,False,False,1820.0
Earth,True,S,TRA,3.0,False,True,0.0
Earth,True,S,TRA,36.0,False,True,0.0
Mars,True,P,TRA,20.0,False,True,0.0
Europa,False,S,CAN,27.0,False,True,2444.0
Europa,False,S,CAN,58.0,False,False,6378.0
Europa,False,S,TRA,56.0,False,False,3776.0
Earth,True,P,PSO,27.0,False,True,0.0
